office,num,cat,addr,build_area,land_area,price,lowest,result,date,status,low_per,res_per,comment
서울서부3계,2014-2897,아파트,"서울 은평구 진관동  84, 은평뉴타운우물골 230동 5층 502호   
서울특별시 은평구 진관동 0, 230동 5층 502호",168㎡ (50.82평),,"750,000,000","600,000,000",,2016-12-20(10:00),배당종결,80%,,
서울남부6계,2016-7583,아파트,"서울 강서구 등촌동  638, 서광등촌마을 106동 3층 301호   
서울특별시 강서구 공항동 0, 106동 3층 301호",85㎡ (25.71평),21㎡ (6.35평),"427,000,000","427,000,000",,2016-12-20(10:00),배당종결,100%,,
서울중앙9계,2016-8061,아파트,"서울특별시 관악구 신림동 10-10동 3층304호   
[도로명주소]   신림로58길 62-5",55㎡ (16.64평),34㎡ (10.28평),"253,000,000","202,400,000",,2016-12-20(10:00),배당종결,80%,,
서울동부6계,2015-9138,아파트,"서울특별시 강동구 고덕동 0,동 4층 402호   
[도로명주소] 서울특별시 강동구  고덕로 131, 133동 4층402호",102㎡ (30.85평),48㎡ (14.52평),"682,000,000","682,000,000",,2016-12-19(10:00),배당종결,100%,,
서울동부4계,2015-52170,아파트,"서울 강동구 성내동  428-2, 파크프라자 9층 901호   
서울특별시 서초구 양재동 0, 9층901호",72㎡ (21.78평),18㎡ (5.44평),"335,000,000","268,000,000",,2016-12-19(10:00),배당종결,80%,,
서울동부4계,2016-1698,아파트,"서울특별시 강동구 명일동 0,층 412호   
[도로명주소] 서울특별시 강동구  명일로 113, 4층412호",115㎡ (34.79평),37㎡ (11.19평),"550,000,000","550,000,000",,2016-12-19(10:00),배당종결,100%,,
서울동부6계,2016-3311,아파트,"서울특별시 송파구 오금동 0,동 9층 902호   
[도로명주소] 서울특별시 송파구  오금로 405, 1동 9층902호",123㎡ (37.21평),56㎡ (16.94평),"720,000,000","576,000,000",,2016-12-19(10:00),배당종결,80%,,
서울북부5계,2016-4679,아파트,"서울특별시 동대문구 답십리동 0,동 7층 710호   
[도로명주소] 서울특별시 동대문구  답십리로 210-30, 3동 7층710호",82㎡ (24.8평),38㎡ (11.49평),"334,000,000","334,000,000",,2016-12-19(10:00),배당종결,100%,,
서울북부6계,2016-5641,아파트,"서울특별시 도봉구 방학동 0,동 10층 1005호   
[도로명주소] 서울특별시 도봉구  방학로15길 40, 108동 10층1005호",73㎡ (22.08평),36㎡ (10.89평),"271,000,000","271,000,000",,2016-12-19(10:00),배당종결,100%,,
서울동부4계,2016-51068,아파트,"서울 광진구 구의동  199-18, 구의동삼성쉐르빌 101동 24층 2406호   
서울특별시 광진구 구의동 0, 101동 24층2406호",131㎡ (39.63평),19㎡ (5.75평),"706,000,000","564,800,000",,2016-12-19(10:00),배당종결,80%,,
서울북부5계,2016-102481,아파트,"서울 동대문구 용두동  792, 래미안 허브리츠 104동 8층 802호   
서울특별시 성북구 정릉동 0, 104동 8층802호",85㎡ (25.71평),47㎡ (14.22평),"597,000,000","477,600,000",,2016-12-19(10:00),배당종결,80%,,
서울중앙6계,2016-2667,아파트,"서울특별시 동작구 신대방동  395-62 삼성보라매옴니타워 27층2704호   
서울특별시 동작구 신대방동 395-62",165㎡ (49.91평),19㎡ (5.75평),"810,000,000",0,,2016-12-14(10:00),배당종결,0%,,
서울중앙6계,2016-3103,아파트,"서울특별시 강남구 삼성동 0,동 5층 505호   
[도로명주소] 서울특별시 강남구  삼성로 151, 6동 5층505호",147㎡ (44.47평),80㎡ (24.2평),"1,940,000,000",0,,2016-12-14(10:00),배당종결,0%,,
서울서부7계,2015-12600,아파트,"서울특별시 은평구 증산동 0,동 11층 1207호   
[도로명주소] 서울특별시 은평구  증산로15길 67-7, 1동 11층1207호",56㎡ (16.94평),348㎡ (105.27평),"200,000,000","200,000,000",,2016-12-13(10:00),배당종결,100%,,
서울서부4계,2016-1959,아파트,"서울 마포구 아현동  774, 마포래미안푸르지오 102동 5층 502호   
서울특별시 마포구 마포동 0, 102동 5층502호",85㎡ (25.71평),14㎡ (4.23평),"824,000,000",0,,2016-12-13(10:00),배당종결,0%,,
서울서부7계,2016-3863,아파트,"서울특별시 은평구 갈현동 0,층 701호   
[도로명주소] 서울특별시 은평구  갈현로 166, 7층701호",85㎡ (25.71평),37㎡ (11.19평),"260,000,000",0,,2016-12-13(10:00),배당종결,0%,,
서울서부7계,2016-4040,아파트,"서울특별시 용산구 서빙고동 0,동 2층 204호   
[도로명주소] 서울특별시 용산구  서빙고로51길 64, 101동 2층204호",85㎡ (25.71평),35㎡ (10.59평),"700,000,000",0,,2016-12-13(10:00),배당종결,0%,,
서울서부4계,2016-5357,아파트,"서울특별시 마포구 성산동 0,동 16층 1502호   
[도로명주소] 서울특별시 마포구  성산로4길 75, 101동 16층1502호",85㎡ (25.71평),28㎡ (8.47평),"380,000,000","380,000,000",,2016-12-13(10:00),배당종결,100%,,
서울남부4계,2016-6740,아파트,"서울특별시 양천구 목동 0,동 5층 502호   
[도로명주소] 서울특별시 양천구  목동로 224, 101동 5층502호",85㎡ (25.71평),13㎡ (3.93평),"550,000,000","550,000,000",,2016-12-13(10:00),배당종결,100%,,
서울북부3계,2015-8193,아파트,"서울 도봉구 방학동  689, 방학동부센트레빌 102동 8층 805호   
서울특별시 도봉구 방학동 0, 102동 8층805호",131㎡ (39.63평),14㎡ (4.23평),"560,000,000","448,000,000",,2016-12-12(10:00),배당종결,80%,,
서울북부4계,2016-7951,아파트,"서울 도봉구 도봉동  83 3동 12층 1206호   
서울특별시 도봉구 도봉동 0, 3동 12층1206호",85㎡ (25.71평),47㎡ (14.22평),"154,000,000","123,200,000",,2016-12-12(10:00),배당종결,80%,,
서울북부4계,2016-8657,아파트,"서울특별시 동대문구 이문동 0,동 7층 704호   
[도로명주소] 서울특별시 동대문구  이문로1길 21, 6동 7층704호",85㎡ (25.71평),46㎡ (13.91평),"391,000,000","312,800,000",,2016-12-12(10:00),배당종결,80%,,
서울북부4계,2016-10520,아파트,"서울 도봉구 창동  825, 북한산아이파크 510동 8층 801호   
서울특별시 도봉구 도봉동 0, 510동 8층801호",84㎡ (25.41평),33㎡ (9.98평),"514,000,000","411,200,000",,2016-12-12(10:00),배당종결,80%,,
서울중앙11계,2016-3707,아파트,"서울 강남구 자곡동  611, 래미안강남힐즈 618동 9층 901호   
서울특별시 강남구 자곡동 0, 618동 9층901호",102㎡ (30.85평),82㎡ (24.8평),"1,200,000,000","960,000,000",,2016-12-08(10:00),배당종결,80%,,
서울중앙10계,2016-6140,아파트,"서울특별시 강남구 수서동 712동 7층704호   
[도로명주소]   광평로51길 22-0",164㎡ (49.61평),26㎡ (7.86평),"1,200,000,000","960,000,000",,2016-12-07(10:00),배당종결,80%,,
서울중앙10계,2016-8092,아파트,"서울특별시 종로구 사직동 0,동 1층 105호   
[도로명주소] 서울특별시 종로구  사직로8길 4, 101동 1층105호",126㎡ (38.11평),25㎡ (7.56평),"1,000,000,000","800,000,000",,2016-12-07(10:00),배당종결,80%,,
서울중앙21계,2015-18276,아파트,"서울특별시 강남구 압구정동 0,동 2층 203호   
[도로명주소] 서울특별시 강남구  압구정로 201, 79동 2층203호",197㎡ (59.59평),40㎡ (12.1평),"2,810,000,000","2,810,000,000",,2016-12-06(10:00),배당종결,100%,,
서울중앙21계,2016-7419,아파트,"서울특별시 관악구 신림동 0,층 701호   
[도로명주소] 서울특별시 관악구  난곡로63길 26, 7층701호",65㎡ (19.66평),20㎡ (6.05평),"335,000,000","268,000,000",,2016-12-06(10:00),배당종결,80%,,
서울중앙21계,2016-7754,아파트,"서울특별시 강남구 논현동 79-5층602호   
[도로명주소]   학동로31길 29-0",111㎡ (33.58평),54㎡ (16.33평),"640,000,000","512,000,000",,2016-12-06(10:00),배당종결,80%,,
서울남부7계,2016-8197,아파트,"서울특별시 양천구 목동 0,동 12층 1203호   
[도로명주소] 서울특별시 양천구  목동남로4길 6-23, 201동 12층1203호",85㎡ (25.71평),29㎡ (8.77평),"420,000,000","420,000,000",,2016-12-06(10:00),배당종결,100%,,
서울북부2계,2016-7128,아파트,"서울특별시 성북구 종암동 0,동 8층 801호   
[도로명주소] 서울특별시 성북구  종암로24가길 53, 101동 8층801호",115㎡ (34.79평),34㎡ (10.28평),"442,000,000","353,600,000",,2016-12-05(10:00),배당종결,80%,,
서울남부3계,2016-6320,아파트,"서울 영등포구 대림동  1122, 신대림자이 23층 202-2304호   
서울특별시 금천구 시흥동 0, 23층202-2304호",84㎡ (25.41평),14㎡ (4.23평),"500,000,000","400,000,000",,2016-11-30(10:00),배당종결,80%,,
서울동부5계,2015-11087,아파트,"서울특별시 서초구 양재동 0,동 5층 502호   
[도로명주소] 서울특별시 강동구  양재대로 1340, 436동 5층502호",96㎡ (29.04평),83㎡ (25.11평),"706,000,000","564,800,000",,2016-11-28(10:00),배당종결,80%,,
서울북부9계,2015-104374,아파트,"서울특별시 노원구 중계동 0,동 13층 1302호   
[도로명주소] 서울특별시 노원구  중계로 184, 102동 13층1302호",115㎡ (34.79평),56㎡ (16.94평),"640,000,000","512,000,000",,2016-11-28(10:00),배당종결,80%,,
서울북부9계,2016-102917,아파트,"서울 성북구 돈암동  633   
서울특별시 성북구 정릉동 0,",116㎡ (35.09평),72㎡ (21.78평),"567,000,000","453,600,000",,2016-11-28(10:00),배당종결,80%,,
서울서부8계,2016-3917,아파트,"서울 은평구 구산동  173-5, 리더스빌2차 5층 501호   
서울특별시 은평구 갈현동 0, 5층501호",32㎡ (9.68평),18㎡ (5.44평),"109,000,000","69,760,000",,2016-11-22(10:00),배당종결,64%,,
서울중앙5계,2016-102550,아파트,"서울특별시 관악구 신림동 0,동 5층 505호   
[도로명주소] 서울특별시 관악구  대학7길 26, 2동 5층505호",56㎡ (16.94평),15㎡ (4.54평),"250,000,000","200,000,000",,2016-11-22(10:00),배당종결,80%,,
서울중앙5계,2016-103034,아파트,"서울특별시 서초구 방배동  804-5 레베빌2 2층201호   
서울특별시 서초구 방배동 804-5",20㎡ (6.05평),9㎡ (2.72평),"1,960,000,000","1,960,000,000",,2016-11-22(10:00),배당종결,100%,,
서울북부5계,2016-2215,아파트,"서울 성북구 길음동  1286, 길음뉴타운 909동 22층 2204호   
서울특별시 성북구 길음동 0, 909동 22층2204호",85㎡ (25.71평),41㎡ (12.4평),"595,000,000","476,000,000",,2016-11-21(10:00),배당종결,80%,,
서울북부6계,2016-9179,아파트,"서울특별시 노원구 공릉동 0,동 13층 1301호   
[도로명주소] 서울특별시 노원구  공릉로 126, 102동 13층1301호",85㎡ (25.71평),32㎡ (9.68평),"436,000,000","348,800,000",,2016-11-21(10:00),배당종결,80%,,
서울남부8계,2016-7781,아파트,"서울특별시 양천구 목동 0,동 4층 405호   
[도로명주소] 서울특별시 양천구  목동중앙로 143, 101동 4층405호",85㎡ (25.71평),37㎡ (11.19평),"580,000,000","580,000,000",,2016-11-16(10:00),배당종결,100%,,
서울남부8계,2016-100505,아파트,"서울특별시 금천구 시흥동 0,동 4층 405호   
[도로명주소] 서울특별시 금천구  시흥대로152길 25, 103동 4층405호",56㎡ (16.94평),14㎡ (4.23평),"292,000,000","233,600,000",,2016-11-16(10:00),배당종결,80%,,
서울중앙3계,2016-7259,아파트,"서울특별시 서초구 방배동  803-3 판테온빌라 6층602호   
서울특별시 서초구 방배동 803-3",120㎡ (36.3평),53㎡ (16.03평),"1,000,000,000",0,,2016-11-15(14:00),배당종결,0%,,
서울남부6계,2015-18005,아파트,"서울특별시 영등포구 신길동 0,동 15층 1501호   
[도로명주소] 서울특별시 영등포구  영등포로12길 8, 2동 15층1501호",51㎡ (15.43평),38㎡ (11.49평),"310,000,000","310,000,000",,2016-11-15(10:00),배당종결,100%,,
서울남부6계,2015-102337,아파트,"서울특별시 구로구 고척동 0,동 18층 1801호   
[도로명주소] 서울특별시 구로구  고척로 49, 201동 18층 1801호",113㎡ (34.18평),42㎡ (12.7평),"350,000,000","350,000,000",,2016-11-15(10:00),배당종결,100%,,
서울서부3계,2016-1218,아파트,"서울특별시 마포구 신수동 0,층 701호   
[도로명주소] 서울특별시 마포구  신수로 89, 7층701호",47㎡ (14.22평),152㎡ (45.98평),"270,000,000","270,000,000",,2016-11-15(10:00),배당종결,100%,,
서울중앙9계,2016-4205,아파트,"서울 동작구 사당동  147-29, 이수자이 20층 102-2004호   
서울특별시 동작구 사당동 0, 20층102-2004호",121㎡ (36.6평),14㎡ (4.23평),"1,000,000,000","800,000,000",,2016-11-15(10:00),배당종결,80%,,
서울서부6계,2016-4699,아파트,"서울 은평구 역촌동  81-17 2층 201호   
서울특별시 은평구 갈현동 0, 2층201호",77㎡ (23.29평),17㎡ (5.14평),"232,000,000","185,600,000",,2016-11-15(10:00),배당종결,80%,,
서울서부6계,2016-6084,아파트,"서울특별시 은평구 갈현동 0,동 8층 802호   
[도로명주소] 서울특별시 은평구  갈현로5길 25-11, 101동 8층802호",46㎡ (13.91평),22㎡ (6.65평),"200,000,000","200,000,000",,2016-11-15(10:00),배당종결,100%,,
서울북부4계,2015-9400,아파트,"서울특별시 노원구 중계동 0,동 14층 1410호   
[도로명주소] 서울특별시 노원구  중계로8길 29, 102동 14층1410호",85㎡ (25.71평),44㎡ (13.31평),"460,000,000","368,000,000",,2016-11-14(10:00),배당종결,80%,,
서울동부4계,2015-11438,아파트,"서울특별시 강동구 성내동 0,동 5층 507호   
[도로명주소] 서울특별시 송파구  성내천로6길 1-13, 2동 5층507호",48㎡ (14.52평),3㎡ (0.91평),"294,000,000","235,200,000",,2016-11-14(10:00),배당종결,80%,,
서울북부4계,2016-4822,아파트,"서울특별시 도봉구 도봉동 0,동 14층 1406호   
[도로명주소] 서울특별시 강북구  도봉로76길 52, 101동 14층1406호",59㎡ (17.85평),29㎡ (8.77평),"237,000,000","189,600,000",,2016-11-14(10:00),배당종결,80%,,
서울북부3계,2016-8084,아파트,"서울특별시 강북구 우이동 0,동 11층 1102호   
[도로명주소] 서울특별시 도봉구  우이천로 328, 110동 11층1102호",85㎡ (25.71평),42㎡ (12.7평),"407,000,000","325,600,000",,2016-11-14(10:00),배당종결,80%,,
서울북부4계,2016-10117,아파트,"서울특별시 강북구 우이동 0,동 6층 608호   
[도로명주소] 서울특별시 도봉구  우이천로32길 67, 2동 6층608호",85㎡ (25.71평),39㎡ (11.8평),"274,000,000","274,000,000",,2016-11-14(10:00),배당종결,100%,,
서울중앙11계,2015-8156,아파트,"서울특별시 강남구 압구정동 0,동 2층 203호   
[도로명주소] 서울특별시 강남구  압구정로11길 17, 3동 2층203호",106㎡ (32.06평),57㎡ (17.24평),"1,150,000,000","1,150,000,000",,2016-11-10(10:00),배당종결,100%,,
서울남부10계,2016-101027,아파트,"서울특별시 양천구 목동 0,동 12층 1205호   
[도로명주소] 서울특별시 양천구  목동중앙로 11, 203동 12층1205호",85㎡ (25.71평),18㎡ (5.44평),"580,000,000",0,,2016-11-09(10:00),배당종결,0%,,
서울남부4계,2013-3542,아파트,"서울특별시 영등포구 여의도동 28동 12층 1208호   
[도로명주소]   여의나루로 7",29㎡ (8.77평),65㎡ (19.66평),"225,000,000",0,,2016-11-08(10:00),배당종결,0%,,
서울중앙3계,2016-7266,아파트,"서울 관악구 봉천동  1718, 벽산블루밍 208동 11층 1102호   
서울특별시 관악구 봉천동 0, 208동 11층1102호",115㎡ (34.79평),39㎡ (11.8평),"500,000,000",0,,2016-11-08(10:00),배당종결,0%,,
서울서부7계,2016-50258,아파트,"서울 마포구 상암동  1660, 714 302   
서울특별시 마포구 상암동 0, 714 302",42㎡ (12.7평),31㎡ (9.38평),"330,000,000","211,200,000",,2016-11-08(10:00),배당종결,64%,,
서울북부9계,2016-5917,아파트,"서울특별시 중랑구 신내동 0,동 3층 301호   
[도로명주소] 서울특별시 중랑구  신내로 127, 904동 3층301호",40㎡ (12.1평),25㎡ (7.56평),"200,000,000",0,,2016-11-07(14:00),배당종결,0%,,
서울동부1계,2015-11124,아파트,"서울특별시 강동구 암사동  446-21 양지벨로스 2층202호   
서울특별시 강동구 암사동 446-21",77㎡ (23.29평),35㎡ (10.59평),"357,000,000","285,600,000",,2016-11-07(10:00),배당종결,80%,,
서울북부2계,2016-7760,아파트,"서울특별시 중랑구 신내동 0,동 9층 904호   
[도로명주소] 서울특별시 중랑구  신내로 127, 902동 9층904호",40㎡ (12.1평),25㎡ (7.56평),"204,000,000",0,,2016-11-07(10:00),배당종결,0%,,
서울북부2계,2016-10018,아파트,"서울특별시 중랑구 신내동 0,동 3층 305호   
[도로명주소] 서울특별시 중랑구  신내로 51, 101동 3층305호",84㎡ (25.41평),25㎡ (7.56평),"320,000,000","256,000,000",,2016-11-07(10:00),배당종결,80%,,
