office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment
서울중앙7계,2016-12015,2016,아파트,"서울특별시 동작구 상도동 0,동 6층 608호","서울특별시 동작구  상도로60길 20, 102동 6층608호",서울특별시 동작구 상도동,0,102동,608호,6.0,0,85.0,33.0,430000000,344000000,420001000.0,2017-03-23,2017,3,23,배당종결,80,,
서울중앙6계,2016-5154,2016,아파트,"서울특별시 동작구 사당동 0,동 15층 1501호","서울특별시 동작구  사당로23바길 9, 107동 15층1501호",서울특별시 동작구 사당동,0,107동,1501호,15.0,0,115.0,44.0,721000000,576800000,673999900.0,2017-03-22,2017,3,22,배당종결,80,,
서울중앙3계,2016-3585,2016,아파트,서울특별시 서초구 양재동 154-2동 6층606호,바우뫼로 89-0,서울특별시 서초구 양재동,154-2,0,606호,6.0,154-2동,85.0,49.0,730000000,584000000,780077700.0,2017-03-21,2017,3,21,배당종결,80,,
서울동부5계,2016-6983,2016,아파트,서울특별시 송파구 마천동  32-1 송파자연채 3층301호,서울특별시 송파구 마천동 32-1,서울특별시 송파구 마천동,32-1,0,301호,3.0,32-1송파자연채,66.0,22.0,360000000,288000000,352000000.0,2017-03-20,2017,3,20,배당종결,80,,
서울동부5계,2016-52160,2016,아파트,"서울 성동구 상왕십리동  811,","서울특별시 성동구 마장동 0, 201동 9층 903호 201동 903호",서울 성동구 상왕십리동,811,0,903호,9.0,,127.0,61.0,955000000,955000000,,2017-03-20,2017,3,20,배당종결,100,,
서울북부1계,2016-104845,2016,아파트,서울 도봉구 방학동  272 2동 7층 707호,"서울특별시 도봉구 방학동 0, 2동 7층707호",서울 도봉구 방학동,272,2동,707호,7.0,272,71.0,30.0,275000000,220000000,255250000.0,2017-03-20,2017,3,20,배당종결,80,,
서울중앙8계,2016-10118,2016,아파트,서울 종로구 당주동  145 7층 705호,"서울특별시 종로구 세종로 0, 7층705호",서울 종로구 당주동,145,0,705호,7.0,145,56.0,14.0,271000000,216800000,227640000.0,2017-03-16,2017,3,16,배당종결,80,,
서울중앙8계,2016-12220,2016,아파트,서울특별시 강남구 도곡동 869동 13층1408호,논현로 218-0,서울특별시 강남구 도곡동,869,0,1408호,13.0,869동,154.0,86.0,1220000000,1220000000,1233000000.0,2017-03-16,2017,3,16,배당종결,100,,
서울중앙21계,2012-38415,2012,아파트,"서울특별시 성북구 종암동 0,동 24층 2407호","서울특별시 성북구  종암로24가길 53, 101동 24층 2407호",서울특별시 성북구 종암동,0,101동,2407호,24.0,0,85.0,26.0,355000000,355000000,375000000.0,2017-03-14,2017,3,14,배당종결,100,,
서울서부3계,2016-10595,2016,아파트,"서울특별시 마포구 토정동 0,층 701호","서울특별시 마포구  토정로11길 39, 7층701호",서울특별시 마포구 토정동,0,0,701호,,,232.0,8.0,1230000000,1230000000,,2017-03-14,2017,3,14,배당종결,100,,
서울남부9계,2016-100734,2016,아파트,"서울특별시 양천구 목동 0,동 12층 1202호","서울특별시 양천구  목동서로 70, 215동 12층1202호",서울특별시 양천구 목동,0,215동,1202호,12.0,0,144.0,131.0,1305000000,1305000000,1501000000.0,2017-03-14,2017,3,14,배당종결,100,,
서울동부2계,2015-11131,2015,아파트,"서울 강동구 명일동  270, 삼익맨션 3동 2층 207호","서울특별시 마포구 상암동 0, 3동 2층207호",서울 강동구 명일동,270,3동,207호,2.0,삼익맨션,67.0,20.0,395000000,395000000,,2017-03-13,2017,3,13,배당종결,100,,
서울북부9계,2015-18787,2015,아파트,"서울특별시 성북구 정릉동 0,동 19층 1901호","서울특별시 성북구  정릉로 388, 102동 19층1901호",서울특별시 성북구 정릉동,0,102동,1901호,19.0,0,,,572000000,457600000,542000000.0,2017-03-13,2017,3,13,배당종결,80,,
서울북부8계,2016-9186,2016,아파트,"서울 도봉구 창동  819, 태영창동데시앙 108동 16층 1603호","서울특별시 도봉구 도봉동 0, 108동 16층1603호",서울 도봉구 창동,819,태영창동,1603호,16.0,819데시앙,85.0,32.0,440000000,352000000,425700000.0,2017-03-13,2017,3,13,배당종결,80,,
서울북부8계,2016-105220,2016,아파트,"서울특별시 노원구 상계동 0,동 5층 510호","서울특별시 노원구  상계로1길 92, 720동 5층510호",서울특별시 노원구 상계동,0,720동,510호,5.0,0,59.0,6.0,370000000,370000000,375200000.0,2017-03-13,2017,3,13,배당종결,100,,
서울중앙1계,2016-103867,2016,아파트,"서울 서초구 서초동  1685-3, 아크로비스타 17층 비-1702호","서울특별시 서초구 서초동 0, 17층비-1702호",서울 서초구 서초동,1685-3,0,비-1702호,17.0,아크로비스타,175.0,28.0,1700000000,1360000000,1573770000.0,2017-03-07,2017,3,7,배당종결,80,,
서울동부4계,2016-4994,2016,아파트,"서울특별시 마포구 상암동 0,동 13층 1305호","서울특별시 강동구  상암로3길 77, 104동 13층1305호",서울특별시 마포구 상암동,0,104동,1305호,13.0,0,115.0,38.0,740000000,740000000,,2017-03-06,2017,3,6,배당종결,100,,
서울동부1계,2016-5324,2016,아파트,"서울특별시 성동구 행당동 0,동 5층 502호","서울특별시 성동구  행당로 79, 123동 5층502호",서울특별시 성동구 행당동,0,123동,502호,5.0,0,115.0,51.0,644000000,515200000,634500000.0,2017-02-27,2017,2,27,배당종결,80,,
서울북부4계,2016-104074,2016,아파트,"서울 동대문구 장안동  336, 장안현대홈타운 103동 20층 2004호","서울특별시 동대문구 장안동 0, 103동 20층2004호",서울 동대문구 장안동,336,103동,2004호,20.0,장안현대홈타운,113.0,45.0,592000000,473600000,550550000.0,2017-02-27,2017,2,27,배당종결,80,,
서울중앙6계,2015-9654,2015,아파트,서울특별시 강남구 삼성동  5-3 골든카운티 7층702호,서울특별시 강남구 삼성동 5-3,서울특별시 강남구 삼성동,5-3,0,702호,7.0,5-3골든카운티,85.0,834.0,700000000,358400000,,2017-02-22,2017,2,22,배당종결,51,,
서울중앙6계,2016-10675,2016,아파트,"서울특별시 강남구 삼성동 0,동 14층 1403호","서울특별시 강남구  삼성로 151, 8동 14층1403호",서울특별시 강남구 삼성동,0,8동,1403호,14.0,0,46.0,10.0,620000000,620000000,777100000.0,2017-02-22,2017,2,22,배당종결,100,,
서울남부5계,2016-2427,2016,아파트,"서울 금천구 시흥동  960-6, 힐캐슬 5층 501호","서울특별시 금천구 시흥동 0, 5층501호",서울 금천구 시흥동,960-6,0,501호,5.0,힐캐슬,59.0,35.0,263000000,210400000,239105000.0,2017-02-21,2017,2,21,배당종결,80,,
서울서부2계,2016-4934,2016,아파트,"서울특별시 은평구 갈현동 0,동 3층 302호","서울특별시 은평구  갈현로15길 53, 1동 3층302호",서울특별시 은평구 갈현동,0,1동,302호,3.0,0,125.0,58.0,320000000,256000000,327600000.0,2017-02-21,2017,2,21,배당종결,80,,
서울서부2계,2016-8585,2016,아파트,"서울특별시 은평구 갈현동 0,층 301호","서울특별시 은평구  갈현로11길 37, 3층301호",서울특별시 은평구 갈현동,0,0,301호,,,65.0,41.0,300000000,240000000,291110000.0,2017-02-21,2017,2,21,배당종결,80,,
서울중앙7계,2016-3240,2016,아파트,"서울특별시 종로구 사직동 0,동 10층 1009호","서울특별시 종로구  사직로8길 4, 105동 10층1009호",서울특별시 종로구 사직동,0,105동,1009호,10.0,0,161.0,32.0,1280000000,1024000000,1108180000.0,2017-02-16,2017,2,16,배당종결,80,,
서울중앙7계,2016-103782,2016,아파트,"서울 관악구 신림동  1735, 관악산휴먼시아 218동 12층 1201호","서울특별시 관악구 신림동 0, 218동 12층1201호",서울 관악구 신림동,1735,218동,1201호,12.0,관악산휴먼시아,115.0,61.0,480000000,384000000,453390000.0,2017-02-16,2017,2,16,배당종결,80,,
서울중앙11계,2016-7525,2016,아파트,서울특별시 서초구 방배동  807-5  6층601호,서울특별시 서초구 방배동 807-5,서울특별시 서초구 방배동,807-5,0,601호,6.0,807-5,243.0,119.0,2000000000,1280000000,1661000000.0,2017-02-09,2017,2,9,배당종결,64,,
서울중앙11계,2016-9798,2016,아파트,서울특별시 동작구 상도동  361-6  4층403호,서울특별시 동작구 상도동 361-6,서울특별시 동작구 상도동,361-6,0,403호,4.0,361-6,53.0,35.0,213535000,170828000,,2017-02-09,2017,2,9,배당종결,80,,
서울남부11계,2015-103132,2015,아파트,서울 양천구 목동  502-1 6층 601호,"서울특별시 양천구 목동 0, 6층601호",서울 양천구 목동,502-1,0,601호,6.0,502-1,126.0,22.0,450000000,360000000,375761000.0,2017-02-07,2017,2,7,배당종결,80,,
서울남부11계,2016-4584,2016,아파트,"서울특별시 구로구 신도림동 0,동 13층 1307호","서울특별시 구로구  신도림로21길 25, 301동 13층1307호",서울특별시 구로구 신도림동,0,301동,1307호,13.0,0,85.0,38.0,464000000,464000000,,2017-02-07,2017,2,7,배당종결,100,,
서울남부11계,2016-9022,2016,아파트,"서울특별시 강서구 공항동 0,동 13층 1304호","서울특별시 강서구  공항대로39길 100, 107동 13층1304호",서울특별시 강서구 공항동,0,107동,1304호,13.0,0,90.0,37.0,549000000,439200000,537799000.0,2017-02-07,2017,2,7,배당종결,80,,
서울중앙21계,2016-102710,2016,아파트,서울 서초구 서초동  1315 2동 9층 907호,"서울특별시 서초구 서초동 0, 2동 9층907호",서울 서초구 서초동,1315,2동,907호,9.0,1315,101.0,44.0,1020000000,816000000,1051000000.0,2017-02-07,2017,2,7,배당종결,80,,
서울남부11계,2016-103634,2016,아파트,"서울특별시 양천구 목동 0,동 9층 905호","서울특별시 양천구  목동서로 400, 1023동 9층905호",서울특별시 양천구 목동,0,1023동,905호,9.0,0,106.0,78.0,900000000,720000000,924399999.0,2017-02-07,2017,2,7,배당종결,80,,
서울동부2계,2016-4772,2016,아파트,"서울특별시 서초구 양재동 0,동 12층 1205호","서울특별시 강동구  양재대로134길 87, 101동 12층1205호",서울특별시 서초구 양재동,0,101동,1205호,12.0,0,85.0,35.0,430000000,430000000,435115000.0,2017-02-06,2017,2,6,배당종결,100,,
서울중앙2계,2016-8238,2016,아파트,서울특별시 강남구 역삼동  761-3 상지리츠빌역삼2차 3층301호,서울특별시 강남구 역삼동 761-3,서울특별시 강남구 역삼동,761-3,0,301호,3.0,761-3상지리츠빌역삼2차,175.0,69.0,1180000000,944000000,1115500000.0,2017-02-02,2017,2,2,배당종결,80,,
서울중앙2계,2016-102994,2016,아파트,"서울 종로구 내수동  72, 경희궁의아침3단지 11층 아파트1109호","서울특별시 종로구 사직동 0, 11층아파트1109호",서울 종로구 내수동,72,0,1109호,11.0,경희궁의아침3단지아파트,175.0,33.0,1590000000,1590000000,,2017-02-02,2017,2,2,배당종결,100,,
서울남부9계,2014-3853,2014,아파트,서울특별시 영등포구 여의도동  51 삼익아파트 디동 3층 302호,서울특별시 영등포구 여의도동 51,서울특별시 영등포구 여의도동,51,디동,302호,3.0,51삼익아파트,123.0,30.0,796000000,796000000,838610000.0,2017-02-01,2017,2,1,배당종결,100,,
서울남부9계,2016-103993,2016,아파트,서울 영등포구 대림동  993-8 2동 205호,"서울특별시 금천구 시흥동 0, 2동 205호",서울 영등포구 대림동,993-8,2동,205호,,993-8,11.0,59.0,280000000,280000000,308927020.0,2017-02-01,2017,2,1,배당종결,100,,
서울남부8계,2015-4839,2015,아파트,"서울 영등포구 신길동  4780, 보라매경남아너스빌 106동 17층 1701호","서울특별시 영등포구 여의도동 0, 106동 17층 1701호",서울 영등포구 신길동,4780,106동,1701호,17.0,보라매경남아너스빌,60.0,25.0,396000000,396000000,,2017-01-31,2017,1,31,배당종결,100,,
서울중앙1계,2016-3523,2016,아파트,서울특별시 동작구 노량진동 323동 1층101호,만양로8길 50-0,서울특별시 동작구 노량진동,323,0,101호,1.0,323동,125.0,52.0,538000000,538000000,,2017-01-31,2017,1,31,배당종결,100,,
서울중앙1계,2016-6676,2016,아파트,서울특별시 강남구 청담동  102-7  10층1002호,서울특별시 강남구 청담동 102-7,서울특별시 강남구 청담동,102-7,0,1002호,10.0,102-7,236.0,73.0,2500000000,2000000000,2410000000.0,2017-01-31,2017,1,31,배당종결,80,,"대항력있는임차인,선순위전세권"
서울남부8계,2016-6979,2016,아파트,"서울특별시 구로구 신도림동 0,동 14층 1402호","서울특별시 구로구  신도림로 78, 301동 14층1402호",서울특별시 구로구 신도림동,0,301동,1402호,14.0,0,165.0,51.0,725000000,580000000,665890000.0,2017-01-31,2017,1,31,배당종결,80,,
서울중앙1계,2016-9729,2016,아파트,서울특별시 강남구 역삼동  754-1 역삼푸르지오 106동 7층701호,서울특별시 강남구 역삼동 754-1,서울특별시 강남구 역삼동,754-1,106동,701호,7.0,754-1역삼푸르지오,85.0,38.0,1070000000,856000000,1091899000.0,2017-01-31,2017,1,31,배당종결,80,,
서울남부8계,2016-103306,2016,아파트,"서울특별시 양천구 목동 0,동 10층 1001호","서울특별시 양천구  목동남로4길 6-23, 201동 10층1001호",서울특별시 양천구 목동,0,201동,1001호,10.0,0,114.0,39.0,520000000,416000000,520000000.0,2017-01-31,2017,1,31,배당종결,80,,
서울남부6계,2016-9251,2016,아파트,"서울특별시 금천구 시흥동 0,동 11층 1103호","서울특별시 금천구  시흥대로 165, 103동 11층1103호",서울특별시 금천구 시흥동,0,103동,1103호,11.0,0,85.0,15.0,491000000,392800000,489779707.0,2017-01-25,2017,1,25,배당종결,80,,
서울남부6계,2016-9930,2016,아파트,"서울특별시 구로구 신도림동 0,동 10층 1002호","서울특별시 구로구  신도림로 16, 402동 10층1002호",서울특별시 구로구 신도림동,0,402동,1002호,10.0,0,135.0,48.0,678000000,542400000,,2017-01-25,2017,1,25,배당종결,80,,
서울남부10계,2016-5167,2016,아파트,"서울특별시 양천구 목동 0,동 2층 206호","서울특별시 양천구  목동중앙북로24길 83, 101동 2층206호",서울특별시 양천구 목동,0,101동,206호,2.0,0,84.0,55.0,380000000,304000000,348820000.0,2017-01-24,2017,1,24,배당종결,80,,
서울중앙5계,2016-6287,2016,아파트,"서울특별시 동작구 사당동 0,동 3층 302호","서울특별시 동작구  사당로2길 2-32, 101동 3층302호",서울특별시 동작구 사당동,0,101동,302호,3.0,0,85.0,35.0,390000000,390000000,397840000.0,2017-01-24,2017,1,24,배당종결,100,,
서울중앙5계,2016-103447,2016,아파트,서울특별시 강남구 논현동  62-3 청학아파트 에이동 5층402호,서울특별시 강남구 논현동 62-3,서울특별시 강남구 논현동,62-3,에이동,402호,5.0,62-3청학아파트,85.0,33.0,670000000,670000000,703127300.0,2017-01-24,2017,1,24,배당종결,100,,
서울동부6계,2016-4734,2016,아파트,"서울 강동구 성내동  244-12, 엘아이지건영리가주상복합 12층 1204호","서울특별시 강동구 천호동 0, 12층1204호",서울 강동구 성내동,244-12,0,1204호,12.0,엘아이지건영리가주상복합,125.0,30.0,552000000,441600000,513880000.0,2017-01-23,2017,1,23,배당종결,80,,
서울중앙8계,2016-9071,2016,아파트,"서울특별시 강남구 논현동 0,동 2층 213호","서울특별시 강남구  논현로 213, 102동 2층213호",서울특별시 강남구 논현동,0,102동,213호,2.0,0,85.0,41.0,848000000,678400000,833882000.0,2017-01-19,2017,1,19,배당종결,80,,
서울중앙8계,2016-103119,2016,아파트,서울특별시 관악구 남현동  602-216 네스코뮤즈빌 4층402호,서울특별시 관악구 남현동 602-216,서울특별시 관악구 남현동,602-216,0,402호,4.0,602-216네스코뮤즈빌,133.0,56.0,660000000,528000000,549999999.0,2017-01-19,2017,1,19,배당종결,80,,
서울남부5계,2016-5020,2016,아파트,서울 양천구 목동  901 113동 4층 401호,"서울특별시 양천구 목동 0, 113동 4층401호",서울 양천구 목동,901,113동,401호,4.0,901,98.0,90.0,944000000,944000000,951100000.0,2017-01-17,2017,1,17,배당종결,100,,
서울서부7계,2016-7421,2016,아파트,"서울 서대문구 북가좌동  481, 디엠씨래미안이편한세상 304동 8층 804호","서울특별시 은평구 수색동 0, 304동 8층804호",서울 서대문구 북가좌동,481,304동,804호,8.0,디엠씨래미안이편한세상,85.0,15.0,620000000,620000000,,2017-01-17,2017,1,17,배당종결,100,,
