office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment,floor_cat,build_area_grade,land,date_ym,result,comment_val,gu,dong0
서울중앙21계,2019-104908,2019,아파트,"서울특별시 동작구 사당동 105, 405동 2층204호 (사당동,신동아아파트)",,사당동,105,405동,204호,2.0,105사당동아아파트,59.89,29.63,660000000,660000000,743000000.0,2020-04-28,2020,4,28,매각,100,113.0,선순위임차권,지하~3층,소형,1,202004,1,1,동작구,서울특별시 동작구 사당동
서울동부3계,2019-214,2019,아파트,"서울특별시 광진구 광장동 577, 1008동 7층704호 (광장동,광장현대파크빌)",,광장동,577,1008동,704호,7.0,광장현대파크빌,84.81,32.53,1070000000,1070000000,1125000000.0,2020-04-27,2020,4,27,매각,100,105.0,,4~7층,중형,1,202004,1,0,광진구,서울특별시 광진구 광장동
서울동부3계,2019-1958,2019,아파트,"서울특별시 송파구 잠실동 40, 에이동 19층1902호 (잠실동,갤러리아팰리스)",,잠실동,40,에이동,1902호,19.0,갤러리아팰리스,151.189,23.18,1590000000,1590000000,1610000000.0,2020-04-27,2020,4,27,매각,100,101.0,,13~20층,초대형,1,202004,1,0,송파구,서울특별시 송파구 잠실동
서울동부3계,2019-2616,2019,아파트,"서울특별시 송파구 잠실동 22, 235동 14층1403호 (잠실동,리센츠)",,잠실동,22,235동,1403호,14.0,리센츠,84.99,40.11,1720000000,1720000000,1752112000.0,2020-04-27,2020,4,27,매각,100,102.0,대항력있는임차인,13~20층,중형,1,202004,1,1,송파구,서울특별시 송파구 잠실동
서울동부3계,2019-51700,2019,아파트,"서울특별시 송파구 가락동 120-4, 101동 11층1102호 (가락동,가락우성2차아파트)",,가락동,120-4,101동,1102호,11.0,가락우성2차아파트,42.48,12.74,360000000,360000000,426409900.0,2020-04-27,2020,4,27,매각,100,118.0,,8~12층,소형,1,202004,1,0,송파구,서울특별시 송파구 가락동
서울북부4계,2019-102116,2019,아파트,"서울특별시 강북구 번동 242, 113동 13층1302호 (번동,번동1단지주공아파트)",,번동,242,113동,1302호,13.0,242번동1단지주공아파트,49.94,43.25,363000000,363000000,427111110.0,2020-04-27,2020,4,27,매각,100,118.0,대항력있는임차인,13~20층,소형,1,202004,1,1,강북구,서울특별시 강북구 번동
서울북부3계,2019-104310,2019,아파트,"서울특별시 노원구 상계동 1068, 14층1406호 (상계동,상계5지역중앙하이츠아파트)",,상계동,1068,0,1406호,14.0,상계5지역중앙하이츠아파트,59.99,27.44,290000000,290000000,290399999.0,2020-04-27,2020,4,27,매각,100,100.0,대항력있는임차인,13~20층,소형,1,202004,1,1,노원구,서울특별시 노원구 상계동
서울북부3계,2019-104761,2019,아파트,"서울특별시 중랑구 신내동 816, 101동 8층802호 (신내동,신내우디안1단지)",,신내동,816,101동,802호,8.0,신내우디안1단지,84.79,,600000000,600000000,643000000.0,2020-04-27,2020,4,27,매각,100,107.0,대지권미등기,8~12층,중형,0,202004,1,1,중랑구,서울특별시 중랑구 신내동
서울북부4계,2019-107258,2019,아파트,"서울특별시 성북구 하월곡동 222, 123동 13층1305호 (하월곡동,월곡두산위브아파트)",,하월곡동,222,123동,1305호,13.0,월곡두산위브아파트,59.855,29.563,508000000,508000000,570600000.0,2020-04-27,2020,4,27,매각,100,112.0,,13~20층,소형,1,202004,1,0,성북구,서울특별시 성북구 하월곡동
서울북부3계,2019-102871,2019,아파트,"서울특별시 노원구 상계동 173-1, 109동 4층405호 (상계동,벽산아파트)",,상계동,173-1,109동,405호,4.0,벽산아파트,46.8,19.45,264000000,264000000,266336000.0,2020-04-27,2020,4,27,매각,100,101.0,,4~7층,소형,1,202004,1,0,노원구,서울특별시 노원구 상계동
서울서부3계,2018-50245,2018,아파트,서울특별시 용산구 한남동  810 한남더힐 119동 4층401호,,한남동,810,119동,401호,4.0,810한남더힐,177.764,173.83599999999996,3640000000,3640000000,3881100000.0,2020-04-21,2020,4,21,매각,100,107.0,,4~7층,초대형,1,202004,1,0,용산구,서울특별시 용산구 한남동
서울중앙3계,2018-105133,2018,아파트,"서울특별시 관악구 봉천동 1001, 122동 11층 1103호 (봉천동,현대아파트)",,봉천동,1001,122동,1103호,11.0,현대아파트,84.74,39.08,575000000,575000000,642920000.0,2020-04-21,2020,4,21,매각,100,112.0,대항력있는임차인,8~12층,중형,1,202004,1,1,관악구,서울특별시 관악구 봉천동
서울서부3계,2019-53210,2019,아파트,"서울특별시 서대문구 남가좌동 376, 110동 13층1303호 (남가좌동,남가좌동현대아파트)",,남가좌동,376,110동,1303호,13.0,376남가좌동현대아파트,59.4,25.093000000000004,475000000,475000000,599990000.0,2020-04-21,2020,4,21,매각,100,126.0,"대항력있는임차인,공동담보",13~20층,소형,1,202004,1,1,서대문구,서울특별시 서대문구 남가좌동
서울중앙3계,2019-101305,2019,아파트,"서울특별시 관악구 봉천동 1706, 103동 22층2202호 (봉천동,봉천우성아파트)",,봉천동,1706,103동,2202호,22.0,봉천우성아파트,114.78,37.85,780000000,624000000,748550000.0,2020-04-21,2020,4,21,매각,80,96.0,대항력있는임차인,21층 이상,대형,1,202004,1,1,관악구,서울특별시 관악구 봉천동
서울중앙3계,2019-101909,2019,아파트,"서울특별시 서초구 신원동 412-5, 106동 6층601호 (신원동,힐스테이트서초젠트리스)",,신원동,412-5,106동,601호,6.0,힐스테이트서초젠트리스,114.9,,1720000000,1376000000,1553390000.0,2020-04-21,2020,4,21,매각,80,90.0,,4~7층,대형,0,202004,1,0,서초구,서울특별시 서초구 신원동
서울중앙3계,2019-3838,2019,아파트,"서울특별시 중구 황학동 2545, 105동 8층810호 (황학동,롯데캐슬베네치아)",,황학동,2545,105동,810호,8.0,롯데캐슬베네치아,84.97,16.17,739000000,739000000,800450000.0,2020-04-21,2020,4,21,매각,100,108.0,,8~12층,중형,1,202004,1,0,중구,서울특별시 중구 황학동
서울중앙3계,2019-104120,2019,아파트,"서울특별시 서초구 반포동 60-4, 303동 8층807호 (반포동,반포미도아파트)",,반포동,60-4,303동,807호,8.0,반포미도아파트,42.48,29.3,811000000,811000000,811000000.0,2020-04-21,2020,4,21,매각,100,100.0,,8~12층,소형,1,202004,1,0,서초구,서울특별시 서초구 반포동
서울동부2계,2018-7201,2018,아파트,"서울특별시 강동구 둔촌동 545, 10층1009호 (둔촌동,둔촌하이츠아파트)",,둔촌동,545,0,1009호,10.0,둔촌하이츠아파트,84.54,27.83,758000000,758000000,811599000.0,2020-04-20,2020,4,20,매각,100,107.0,대항력있는임차인,8~12층,중형,1,202004,1,1,강동구,서울특별시 강동구 둔촌동
서울북부2계,2019-7686,2019,아파트,"서울특별시 강북구 미아동 813, 107동 3층301호 (미아동,래미안트리베라1차)",,미아동,813,107동,301호,3.0,래미안트리베라1차,84.97,48.85,681000000,681000000,685900000.0,2020-04-20,2020,4,20,매각,100,101.0,대항력있는임차인,지하~3층,중형,1,202004,1,1,강북구,서울특별시 강북구 미아동
서울북부2계,2019-8245,2019,아파트,"서울특별시 노원구 공릉동 371-11, 2층206호 (공릉동,서일이츠뷰)",,공릉동,371-11,0,206호,2.0,서일이츠뷰,84.98299999999998,42.615,392000000,392000000,463999999.0,2020-04-20,2020,4,20,매각,100,118.0,,지하~3층,중형,1,202004,1,0,노원구,서울특별시 노원구 공릉동
서울북부2계,2018-108094,2018,아파트,"서울특별시 노원구 중계동 598, 102동 2층209호 (중계동,한화꿈에그린아파트)",,중계동,598,102동,209호,2.0,한화꿈에그린아파트,84.902,44.89,566000000,452800000,615600000.0,2020-04-20,2020,4,20,매각,80,109.0,,지하~3층,중형,1,202004,1,0,노원구,서울특별시 노원구 중계동
서울북부2계,2019-6218,2019,아파트,"서울특별시 노원구 월계동 781, 401동 8층802호 (월계동,청백아파트)",,월계동,781,401동,802호,8.0,청백아파트,59.4,28.074,306000000,244800000,316333300.0,2020-04-20,2020,4,20,매각,80,103.0,,8~12층,소형,1,202004,1,0,노원구,서울특별시 노원구 월계동
서울북부1계,2019-8511,2019,아파트,"서울특별시 동대문구 휘경동 57, 113동 3층303호 (휘경동,주공아파트)",,휘경동,57,113동,303호,3.0,주공아파트,84.86,39.4974,580000000,580000000,625000000.0,2020-04-20,2020,4,20,매각,100,108.0,대항력있는임차인,지하~3층,중형,1,202004,1,1,동대문구,서울특별시 동대문구 휘경동
서울남부9계,2019-4820,2019,아파트,"서울특별시 양천구 신정동 1278, 101동 7층701호 (목동,목동삼성아파트)",,신정동,1278,101동,701호,7.0,1278목동삼성아파트,114.93,45.73,910000000,910000000,1111110000.0,2020-04-14,2020,4,14,매각,100,122.0,별도등기,4~7층,대형,1,202004,1,1,양천구,서울특별시 양천구 신정동
서울남부9계,2019-101677,2019,아파트,"서울특별시 영등포구 문래동3가 99, 9층902호 (문래동3가,예지 팰리스 77차)",,문래동3가,99,0,902호,9.0,예지팰리스77차,62.65,30.92,484000000,484000000,525252525.0,2020-04-14,2020,4,14,매각,100,109.0,대항력있는임차인,8~12층,중형,1,202004,1,1,영등포구,서울특별시 영등포구 문래동3가
서울남부9계,2019-104669,2019,아파트,"서울특별시 양천구 목동 911, 612동 2층203호 (목동,목동신시가지아파트)",,목동,911,612동,203호,2.0,911목동신시가지아파트,65.1,58.81,1100000000,1100000000,1205200000.0,2020-04-14,2020,4,14,매각,100,110.0,,지하~3층,중형,1,202004,1,0,양천구,서울특별시 양천구 목동
서울중앙8계,2018-10211,2018,아파트,"서울특별시 동작구 대방동 509, 101동 5층508호 (대방동,보라매코오롱하늘채아파트)",,대방동,509,101동,508호,5.0,보라매코오롱하늘채아파트,84.7,40.03,751000000,600800000,721999990.0,2020-04-08,2020,4,8,매각,80,96.0,,4~7층,중형,1,202004,1,0,동작구,서울특별시 동작구 대방동
서울중앙8계,2019-3203,2019,아파트,"서울특별시 관악구 봉천동 673-82, 5층501호",,봉천동,673-82,0,501호,5.0,,71.35,28.31,250000000,200000000,213110000.0,2020-04-08,2020,4,8,매각,80,85.0,,4~7층,중형,1,202004,1,0,관악구,서울특별시 관악구 봉천동
서울남부8계,2018-106293,2018,아파트,"서울특별시 구로구 신도림동 643, 101동 14층1402호 (신도림동,신도림1차동아아파트)",,신도림동,643,101동,1402호,14.0,643신도림동아아파트,169.199,47.825,978000000,978000000,1046600000.0,2020-04-08,2020,4,8,매각,100,107.0,,13~20층,초대형,1,202004,1,0,구로구,서울특별시 구로구 신도림동
서울남부8계,2019-842,2019,아파트,"서울특별시 강서구 가양동 1467, 101동 1층101호 (가양동,가양중앙하이츠아파트)",,가양동,1467,101동,101호,1.0,가양중앙하이츠아파트,119.85,54.523,700000000,560000000,681150000.0,2020-04-08,2020,4,8,매각,80,97.0,,지하~3층,대형,1,202004,1,0,강서구,서울특별시 강서구 가양동
서울동부1계,2019-4247,2019,아파트,"서울특별시 송파구 가락동 79, 23층2302호 (가락동,송파롯데캐슬파인힐)",,가락동,79,0,2302호,23.0,송파롯데캐슬파인힐,180.516,24.595,1050000000,1050000000,1102999990.0,2020-04-06,2020,4,6,매각,100,105.0,,21층 이상,초대형,1,202004,1,0,송파구,서울특별시 송파구 가락동
서울서부5계,2018-7371,2018,아파트,"서울특별시 용산구 한남동 1-44, 3층301호 (한남동,힐탑트레져1동)",,한남동,1-44,힐탑트레져1동,301호,3.0,한남동,208.88,109.59,2820000000,2256000000,2350000000.0,2020-03-31,2020,3,31,매각,80,83.0,,지하~3층,초대형,1,202003,1,0,용산구,서울특별시 용산구 한남동
서울서부7계,2019-53296,2019,아파트,"서울특별시 은평구 역촌동 35-42, 6층601호 (역촌동,동명홈타운)",,역촌동,35-42,동,601호,6.0,역촌동명홈타운,46.73,22.64,222000000,177600000,194550000.0,2020-03-31,2020,3,31,매각,80,88.0,대항력있는임차인,4~7층,소형,1,202003,1,1,은평구,서울특별시 은평구 역촌동
서울중앙1계,2019-112,2019,아파트,"서울특별시 중구 회현동1가 146-1, 4층410호",,회현동1가,146-1,0,410호,4.0,,68.23,23.89,415000000,265600000,343230000.0,2020-02-25,2020,2,25,매각,64,83.0,,4~7층,중형,1,202002,1,0,중구,서울특별시 중구 회현동1가
서울남부4계,2019-446,2019,아파트,"서울특별시 영등포구 영등포동3가 19-2, 8층809호 (영등포동3가,포레스트힐시티)",,영등포동3가,19-2,0,809호,8.0,포레스트힐시티,13.53,2.937,125000000,100000000,113300000.0,2020-02-25,2020,2,25,매각,80,91.0,,8~12층,소형,1,202002,1,0,영등포구,서울특별시 영등포구 영등포동3가
서울남부4계,2019-446,2019,아파트,"서울특별시 영등포구 영등포동3가 19-2, 11층1110호 (영등포동3가,포레스트힐시티)",,영등포동3가,19-2,0,1110호,11.0,포레스트힐시티,13.53,2.937,125000000,100000000,112300000.0,2020-02-25,2020,2,25,매각,80,90.0,대항력있는임차인,8~12층,소형,1,202002,1,1,영등포구,서울특별시 영등포구 영등포동3가
서울남부4계,2019-5540,2019,아파트,"서울특별시 금천구 독산동 293-10, 102동 4층407호 (독산동,독산현대아파트)",,독산동,293-10,102동,407호,4.0,독산현대아파트,58.72,22.12,355000000,355000000,425300000.0,2020-02-25,2020,2,25,매각,100,120.0,,4~7층,소형,1,202002,1,0,금천구,서울특별시 금천구 독산동
서울남부4계,2019-100469,2019,아파트,"서울특별시 강서구 가양동 1500, 107동 13층1303호 (가양동,강서한강자이)",,가양동,1500,107동,1303호,13.0,강서한강자이,84.99,37.722,901000000,901000000,1006000000.0,2020-02-25,2020,2,25,매각,100,112.0,,13~20층,중형,1,202002,1,0,강서구,서울특별시 강서구 가양동
서울북부8계,2019-7099,2019,아파트,"서울특별시 동대문구 이문동 425, 104동 15층1504호 (이문동,이문삼성래미안아파트)",,이문동,425,104동,1504호,15.0,이문삼성래미안아파트,84.954,44.59,608000000,608000000,628682990.0,2020-02-24,2020,2,24,매각,100,103.0,,13~20층,중형,1,202002,1,0,동대문구,서울특별시 동대문구 이문동
서울북부9계,2019-9217,2019,아파트,"서울특별시 노원구 상계동 1302, 101동 3층301호 (상계동,대창센시티아파트)",,상계동,1302,101동,301호,3.0,대창센시티아파트,84.8577,37.3353,413000000,413000000,421190000.0,2020-02-24,2020,2,24,매각,100,102.0,,지하~3층,중형,1,202002,1,0,노원구,서울특별시 노원구 상계동
서울동부1계,2019-53218,2019,아파트,"서울특별시 성동구 행당동 344, 4동 10층 1002호 (행당동,신동아아파트)",,행당동,344,4동,1002호,10.0,344행당동아아파트,84.96,36.31,725000000,725000000,739900000.0,2020-02-24,2020,2,24,매각,100,102.0,대항력있는임차인,8~12층,중형,1,202002,1,1,성동구,서울특별시 성동구 행당동
서울북부8계,2019-106590,2019,아파트,"서울특별시 강북구 미아동 1357, 113동 1층104호 (미아동,삼각산아이원아파트)",,미아동,1357,113동,104호,1.0,삼각산아이원아파트,84.705,41.328,480000000,384000000,518890000.0,2020-02-24,2020,2,24,매각,80,108.0,,지하~3층,중형,1,202002,1,0,강북구,서울특별시 강북구 미아동
서울북부9계,2019-106798,2019,아파트,"서울특별시 노원구 중계동 578, 115동 7층702호 (중계동,현대그룹중계동주택조합2차아파트)",,중계동,578,115동,702호,7.0,578중계동주택조합2차아파트,84.87,56.01,454000000,363200000,458980000.0,2020-02-24,2020,2,24,매각,80,101.0,,4~7층,중형,1,202002,1,0,노원구,서울특별시 노원구 중계동
서울북부5계,2019-107470,2019,아파트,"서울특별시 동대문구 장안동 365-5, 16층1603호 (장안동,서희스타힐스)",,장안동,365-5,0,1603호,16.0,서희스타힐스,80.53,15.22,452000000,361600000,455015000.0,2020-02-24,2020,2,24,매각,80,101.0,,13~20층,중형,1,202002,1,0,동대문구,서울특별시 동대문구 장안동
서울중앙7계,2019-3197,2019,아파트,"서울특별시 서초구 서초동 1446-11, 7층에이-701호 (서초동,현대슈퍼빌)",,서초동,1446-11,0,에이-701호,7.0,현대슈퍼빌,205.67,42.45,1920000000,1536000000,1858300000.0,2020-02-20,2020,2,20,매각,80,97.0,,4~7층,초대형,1,202002,1,0,서초구,서울특별시 서초구 서초동
서울남부1계,2019-3278,2019,아파트,"서울특별시 강서구 마곡동 743-4, 711동 14층1405호 (마곡동,마곡엠밸리7단지)",,마곡동,743-4,711동,1405호,14.0,마곡엠밸리7단지,114.91,,1320000000,1320000000,1480999000.0,2020-02-19,2020,2,19,배당종결,100,112.19689393939393,,13~20층,대형,0,202002,1,0,강서구,서울특별시 강서구 마곡동
